Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
02/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Floriano;RJ;1.045;179.938
02/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Itatiaia;RJ;7;1.420
02/2023;MRS;Contêiner Cheio de 20 Pés;Arará;RJ;Prudente de Morais;MG;3.418;2.553.782
02/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Curuputuba;SP;21;4.284
02/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Edmar Alves;SP;2.399;374.143
02/2023;MRS;Contêiner Cheio de 20 Pés;Barnabé;SP;Jundiaí;SP;26;3.351
02/2023;MRS;Contêiner Cheio de 20 Pés;Brisamar;RJ;Prudente de Morais;MG;11;7.881
02/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;6.561;1.392.053
02/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;729;176.857
02/2023;MRS;Contêiner Cheio de 20 Pés;Conceiçãozinha;SP;Jundiaí;SP;2.912;399.124
02/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Barnabé;SP;1.169;238.485
02/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Brisamar;RJ;2.782;799.922
02/2023;MRS;Contêiner Cheio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;7.081;1.502.382
02/2023;MRS;Contêiner Cheio de 20 Pés;Dias Tavares;MG;Conceiçãozinha;SP;54;48.412
02/2023;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Arará;RJ;2.855;1.663.896
02/2023;MRS;Contêiner Cheio de 20 Pés;Eldorado;MG;Brisamar;RJ;2.723;1.503.460
02/2023;MRS;Contêiner Cheio de 20 Pés;Itutinga;MG;Final Ramal das Fábricas;SP;2.349;1.351.288
02/2023;MRS;Contêiner Cheio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;1.595;218.613
02/2023;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Boa Vista Velha;SP;12;2.300
02/2023;MRS;Contêiner Cheio de 20 Pés;Santos;SP;Jundiaí;SP;21;2.929
02/2023;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.105;268.074
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Barnabé;SP;359;187.472
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Conceiçãozinha;SP;174;92.284
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Dias Tavares;MG;1.938;568.753
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Edmar Alves;SP;986;361.124
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;4;811
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Manoel Feio;SP;1.329;603.508
02/2023;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;MultiTerminais;RJ;399;79.356
02/2023;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Curuputuba;SP;4.376;892.739
02/2023;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;3.493;450.243
02/2023;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Eldorado;MG;347;212.344
02/2023;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Floriano;RJ;5.347;756.723
02/2023;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Itatiaia;RJ;163;28.078
02/2023;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;MultiTerminais;RJ;470;79.064
02/2023;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Prudente de Morais;MG;40;28.659
02/2023;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Água Branca;SP;4.402;362.821
02/2023;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Curuputuba;SP;3.784;802.855
02/2023;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;6.147;842.519
02/2023;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Brisamar;RJ;365;201.528
02/2023;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;3.215;414.409
02/2023;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;7.485;1.025.908
02/2023;MRS;Contêiner Cheio de 40 Pés;Manoel Feio;SP;Arará;RJ;287;130.328
02/2023;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;863;165.452
02/2023;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Jundiaí;SP;2.253;314.313
02/2023;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.465;355.412
02/2023;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Dias Tavares;MG;5;1.467
02/2023;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;288;185.071
02/2023;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;25;15.298
02/2023;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;92;54.284
02/2023;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;37;7.850
02/2023;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;92;53.617
02/2023;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;209;50.702
02/2023;MRS;Contêiner Vazio de 20 Pés;Final Ramal das Fábricas;SP;Itutinga;MG;101;58.101
02/2023;MRS;Contêiner Vazio de 20 Pés;Floriano;RJ;Arará;RJ;87;14.980
02/2023;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;2;405
02/2023;MRS;Contêiner Vazio de 20 Pés;Nova Granja;MG;Brisamar;RJ;2;1.234
02/2023;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;193;132.657
02/2023;MRS;Contêiner Vazio de 40 Pés;Água Branca;SP;Final Ramal das Fábricas;SP;673;59.489
02/2023;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;955;202.623
02/2023;MRS;Contêiner Vazio de 40 Pés;Dias Tavares;MG;Arará;RJ;224;152.024
02/2023;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;139;50.909
02/2023;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;34;19.815
02/2023;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;150;36.390
02/2023;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;207;29.295
02/2023;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;122;24.757
02/2023;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Brisamar;RJ;54;9.302
02/2023;MRS;Contêiner Vazio de 40 Pés;Manoel Feio;SP;Arará;RJ;61;27.700
02/2023;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;27;5.370
02/2023;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Brisamar;RJ;105;17.663
02/2023;MRS;Contêiner Vazio de 40 Pés;Nova Granja;MG;Brisamar;RJ;7;4.319
02/2023;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;65.282;7.768.296
02/2023;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;30.709;18.481.382
02/2023;MRS;Coque;Curuputuba;SP;Vespasiano;MG;3.085;2.481.034
02/2023;MRS;Coque;Vespasiano;MG;Ouro Branco;MG;5.791;1.283.007
02/2023;MRS;Demais Produtos;Suzano Novo;SP;Dr. Joaquim Murtinho;MG;8.104;5.149.257
02/2023;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;793;104.622
02/2023;MRS;Escória;Ouro Branco;MG;Wilson Lobato;MG;18.320;4.541.381
02/2023;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;2.000;837.892
02/2023;MRS;Farelo de Soja;Pederneiras;SP;Santos;SP;11.400;5.940.151
02/2023;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;13.942;9.582.986
02/2023;MRS;Ferro Gusa;Prudente de Morais;MG;Barreiro;MG;950;104.238
02/2023;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;12.708;5.510.353
02/2023;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;73.665;40.565.758
02/2023;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;9.395;4.960.672
02/2023;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;64.700;7.699.041
02/2023;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;118.266;60.519.905
02/2023;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;222.651;112.823.272
02/2023;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;28.080;14.313.134
02/2023;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;124.680;65.173.602
02/2023;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.108.023;488.761.132
02/2023;MRS;Minério de Ferro;Casa de Pedra;MG;Porto Sudeste;RJ;89.421;39.265.744
02/2023;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;196.481;63.289.477
02/2023;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;56.912;24.107.069
02/2023;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;128.223;53.672.224
02/2023;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Porto Sudeste;RJ;26.112;11.008.427
02/2023;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;93.778;42.764.549
02/2023;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;299.270;134.976.456
02/2023;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;107.795;48.940.977
02/2023;MRS;Minério de Ferro;Guaiba;RJ;Pires;MG;2.430;1.322.214
02/2023;MRS;Minério de Ferro;Itutinga;MG;Siderúrgica do Atlântico;RJ;14.264;4.803.744
02/2023;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;43.553;23.997.136
02/2023;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;90.154;51.667.888
02/2023;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;595.599;288.614.172
02/2023;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;1.058.841;536.512.617
02/2023;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;249.613;123.702.711
02/2023;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;64.448;23.561.028
02/2023;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;632.698;286.874.130
02/2023;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;14.542;6.915.215
02/2023;MRS;Minério de Ferro;Pires;MG;Porto Sudeste;RJ;212.738;96.032.910
02/2023;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;118.831;55.186.780
02/2023;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;58.560;30.943.630
02/2023;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;204.541;107.058.599
02/2023;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;56.428;31.065.250
02/2023;MRS;Minério de Ferro;Sarzedo;MG;Porto Sudeste;RJ;43.785;23.048.817
02/2023;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;322.241;169.180.391
02/2023;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;58.789;30.570.985
02/2023;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;14.102;7.715.655
02/2023;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;581.901;304.341.202
02/2023;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;41.337;18.666.549
02/2023;MRS;Minério de Ferro;Viga;MG;Baia Sepetiba;RJ;28.992;12.665.793
02/2023;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;29.897;13.722.483
02/2023;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Cel. João Carlos Guedes;MG;Dias Tavares;MG;5.991;1.374.521
02/2023;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Curuputuba;SP;Dias Tavares;MG;5.613;2.218.543
02/2023;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itaguai;RJ;Pires;MG;32.699;14.924.281
02/2023;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Otavio Dapieve;MG;Ouro Branco;MG;39.124;3.831.608
02/2023;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Viga;MG;Ouro Branco;MG;10.900;313.069
02/2023;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;3.432;497.794
02/2023;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;420;47.878
02/2023;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;2.088;612.775
02/2023;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;12.646;3.721.540
02/2023;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;2.088;947.288
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;6.417;5.076.744
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;8.663;4.664.150
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Barbará;RJ;3.431;1.171.587
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Curuputuba;SP;4.258;2.115.957
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;1.705;1.139.183
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;4.040;1.893.119
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;13.152;2.113.710
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;10.844;6.640.300
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;751;504.922
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;5.879;5.108.221
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;3.236;1.176.554
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Floriano;RJ;445;151.826
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;4.457;234.674
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;1.661;80.497
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;18.462;828.186
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;180;62.054
02/2023;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;697;324.289
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;55.410;6.316.518
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;3.303;467.449
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;1.861;278.262
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;7.744;2.743.373
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;1.121;497.379
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;2.747;1.870.514
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;4.347;2.806.549
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Nova Granja;MG;Barbará;RJ;1.692;842.610
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;1.202;519.277
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Cruzeiro;SP;583;304.003
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Utinga;SP;147;112.672
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;2.555;937.991
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;713;37.541
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Replan;SP;2.880;552.107
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;968;161.168
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Utinga;SP;216;9.689
02/2023;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;27.182;3.098.639
02/2023;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;2.759;809.697
02/2023;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;3.034;1.916.395
02/2023;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;2.168;756.926
02/2023;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Barbará;RJ;1.144;390.642
02/2023;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;19.139;10.272.130
02/2023;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;2.314;1.084.326
02/2023;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Brisamar;RJ;9.388;1.118.325
02/2023;MRS;Prd. Siderúrgicos - Outros;Brisamar;RJ;Curuputuba;SP;10.499;3.018.829
02/2023;MRS;Prd. Siderúrgicos - Outros;Caçapava;SP;Itaguai;RJ;204;68.403
02/2023;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;2.659;925.692
02/2023;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Cruzeiro;SP;240;19.195
02/2023;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Volta Redonda;RJ;510;14.038
02/2023;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Arará;RJ;3.559;374.873
02/2023;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;11.704;3.924.467
02/2023;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Pinheirinho;SP;359;152.348
02/2023;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;11.096;5.655.896
02/2023;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Floriano;RJ;953;346.617
02/2023;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;12.968;8.372.516
02/2023;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;5.445;3.851.727
02/2023;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;9.023;6.214.355
02/2023;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Volta Redonda;RJ;3.277;1.014.047
02/2023;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;3.731;2.002.472
02/2023;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Eng. Cesar de Souza;SP;952;629.526
02/2023;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;9.559;1.336.539
02/2023;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Manoel Feio;SP;350;221.494
02/2023;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;7.669;1.232.515
02/2023;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;754;506.939
02/2023;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;1.925;118.886
02/2023;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;São Caetano do Sul;SP;2.158;129.447
02/2023;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Volta Redonda;RJ;60;17.337
02/2023;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Caçapava;SP;916;184.770
02/2023;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;576;245.685
02/2023;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;864;251.227
02/2023;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;1.301;652.059
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;706;102.132
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;5.951;30.510
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;180;20.519
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Caçapava;SP;480;102.390
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;2.185;234.904
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;399;227.768
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;273;7.514
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;31.530;9.756.769
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;2.814;935.640
02/2023;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;6.974;2.015.137
02/2023;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;17.348;2.226.962
02/2023;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;358;124.632
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;3.851;2.066.876
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;21.488;10.069.147
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Lafaiete Bandeira;MG;559;17.852
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Manoel Feio;SP;1.024;648.030
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Piaçaguera;SP;4.057;2.807.882
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Pinheirinho;SP;6.246;3.908.559
02/2023;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;São Bento;SP;760;465.384
02/2023;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Barbará;RJ;630;272.166
02/2023;MRS;Prd. Siderúrgicos - Placa;Pedrasil;SP;Arará;RJ;889;277.578
02/2023;MRS;Prd. Siderúrgicos - Placa;Siderúrgica do Atlântico;RJ;Eldorado;MG;890;558.870
02/2023;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;7.685;4.439.025
02/2023;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;8.593;3.860.422
02/2023;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;6.921;888.448
02/2023;MRS;Prd. Siderúrgicos - Tubos;Curuputuba;SP;Arará;RJ;4.680;1.489.184
02/2023;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;2.193;1.251.869
02/2023;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;8.991;2.782.211
02/2023;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;240;69.348
02/2023;MRS;Soja;Pederneiras;SP;Conceiçãozinha;SP;27.615;14.573.236
02/2023;MRS;Soja;Pederneiras;SP;Santos;SP;18.773;9.781.972
02/2023;MRS;Sucata;Eldorado;MG;Itaguai;RJ;68;38.089
02/2023;RMC;Açúcar;Iturama;MG;Santos;SP;34.046;30.676.875
02/2023;RMC;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rio Verde;GO;6.703;8.172.094
02/2023;RMC;Cloreto de Potássio;Conceiçãozinha;SP;Rio Verde;GO;28.244;34.434.235
02/2023;RMC;Cloreto de Potássio;Cubatão;SP;Rio Verde;GO;3.159;3.791.618
02/2023;RMC;Farelo de Soja;Rio Verde;GO;Santos;SP;24.339;29.511.206
02/2023;RMC;Soja;Rio Verde;GO;Conceiçãozinha;SP;169.856;207.083.319
02/2023;RMC;Soja;Rio Verde;GO;Santos;SP;251.660;305.139.468
02/2023;RMC;Soja;São Simão;GO;Conceiçãozinha;SP;39.612;39.450.728
02/2023;RMC;Soja;São Simão;GO;Santos;SP;18.080;17.885.918
02/2023;RMC;Ureia;Conceiçãozinha;SP;Rio Verde;GO;23.240;28.333.509
02/2023;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;46.784;44.018.733
02/2023;RMN;Álcool;Rondonópolis;MT;Replan;SP;85.916;119.632.629
02/2023;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;6.018;6.338.506
02/2023;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;200.630;185.914.901
02/2023;RMN;Contêiner cheio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;225;309.156
02/2023;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Boa Vista Velha;SP;62;84.869
02/2023;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;6.640;10.810.577
02/2023;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;73.941;101.215.096
02/2023;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;30.902;50.327.795
02/2023;RMN;Contêiner Vazio de 20 Pés;Rondonópolis;MT;Cubatão;SP;19;30.933
02/2023;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;37;50.696
02/2023;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Cubatão;SP;37;60.362
02/2023;RMN;Farelo de Soja;Alto Araguaia;MT;Conceiçãozinha;SP;13.144;18.500.236
02/2023;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;68.153;95.469.403
02/2023;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;79.249;130.483.313
